HospitalID,CityCode,Kyukyu,Kinou,Sien,Hyoka,DepNeurology,DepNeurosurgery,NumBeds,MRINumOwn,Tesla,Population,Menseki,PopDensity,TaxableIncome,MRIOwnDum
3742,18204,1,0,0,1,0,1,308,1,2,31340,232.87,134.6,2738,1
3743,18204,0,0,0,0,0,0,0,0,,31340,232.87,134.6,2738,0
3744,18205,0,0,0,0,1,0,42,1,0,35291,872.3,40.5,2524,1
3745,18205,0,0,0,0,0,0,41,1,2,35291,872.3,40.5,2524,1
3746,18205,1,0,0,0,0,0,13,0,,35291,872.3,40.5,2524,0
3747,18205,0,0,0,0,0,0,12,0,,35291,872.3,40.5,2524,0
3748,18206,1,0,0,1,0,1,199,1,2,25466,253.68,100.4,2511,1
3749,18206,0,0,0,0,1,0,0,0,,25466,253.68,100.4,2511,0
3750,18207,1,0,0,0,0,1,30,1,0,67450,84.75,795.9,2629,1
3751,18207,1,0,0,1,0,1,84,1,1,67450,84.75,795.9,2629,1
3752,18207,1,0,0,1,0,1,41,1,1,67450,84.75,795.9,2629,1
3753,18207,1,0,0,0,0,0,60,1,2,67450,84.75,795.9,2629,1
3754,18207,1,0,0,1,0,1,154,1,2,67450,84.75,795.9,2629,1
3755,18207,0,0,0,0,0,0,0,0,,67450,84.75,795.9,2629,0
3756,18207,0,0,0,1,1,1,0,0,,67450,84.75,795.9,2629,0
3757,18207,1,0,0,0,0,0,34,0,,67450,84.75,795.9,2629,0
3758,18207,0,0,0,0,0,0,20,0,,67450,84.75,795.9,2629,0
3759,18208,1,0,0,0,1,1,148,1,0,29989,116.99,256.3,2611,1
3760,18208,0,0,0,0,1,0,140,0,,29989,116.99,256.3,2611,0
3761,18208,1,0,0,0,0,0,17,0,,29989,116.99,256.3,2611,0
3762,18209,1,0,0,0,1,1,206,1,2,85614,230.75,371,2678,1
3763,18209,1,0,0,1,0,1,216,1,2,85614,230.75,371,2678,1
3764,18209,0,0,0,0,0,0,0,0,,85614,230.75,371,2678,0
3765,18209,1,0,0,0,0,1,0,0,,85614,230.75,371,2678,0
3766,18209,1,0,0,0,1,0,0,0,,85614,230.75,371,2678,0
3767,18209,0,0,0,0,0,0,0,0,,85614,230.75,371,2678,0
3768,18209,0,0,0,0,0,0,14,0,,85614,230.75,371,2678,0
3769,18209,0,0,0,0,0,0,0,0,,85614,230.75,371,2678,0
3770,18209,1,0,0,0,0,0,43,0,,85614,230.75,371,2678,0
3771,18210,1,0,0,0,1,0,44,1,0,91900,209.91,437.8,2721,1
3772,18210,1,0,0,0,0,1,30,1,0,91900,209.91,437.8,2721,1
3773,18210,1,0,0,0,0,1,105,1,2,91900,209.91,437.8,2721,1
3774,18210,1,0,0,1,0,1,116,1,0,91900,209.91,437.8,2721,1
3775,18322,1,1,0,0,1,1,559,2,2,20647,94.34,218.9,2730,1
3776,18423,0,0,0,0,0,0,12,0,,23160,152.96,151.4,2492,0
3777,18423,1,0,0,0,1,1,55,0,,23160,152.96,151.4,2492,0
3778,18481,0,0,0,0,0,0,40,2,1,11062,72.15,153.3,2887,1
3779,18501,0,0,0,1,0,0,50,1,0,16099,178.65,90.1,2658,1
3780,18501,0,0,0,0,0,0,0,0,,16099,178.65,90.1,2658,0
3781,18501,1,0,0,0,0,0,45,0,,16099,178.65,90.1,2658,0
3782,19201,1,0,0,1,1,0,210,1,2,198992,212.41,936.8,3138,1
3783,19201,1,0,0,1,1,0,283,1,1,198992,212.41,936.8,3138,1
3784,19201,0,0,0,0,0,0,53,1,0,198992,212.41,936.8,3138,1
3785,19201,1,0,0,1,1,1,70,3,2,198992,212.41,936.8,3138,1
3786,19201,1,0,0,1,0,1,74,1,2,198992,212.41,936.8,3138,1
3787,19201,1,0,0,1,1,1,402,1,2,198992,212.41,936.8,3138,1
3788,19201,1,0,0,1,1,1,669,1,1,198992,212.41,936.8,3138,1
3789,19201,1,0,0,0,0,1,270,1,1,198992,212.41,936.8,3138,1
3790,19201,0,0,0,0,0,0,0,0,,198992,212.41,936.8,3138,0
3791,19201,0,0,0,0,0,0,0,0,,198992,212.41,936.8,3138,0
3792,19201,1,0,0,0,0,0,40,0,,198992,212.41,936.8,3138,0
3793,19201,0,0,0,0,0,1,90,0,,198992,212.41,936.8,3138,0
3794,19201,0,0,0,0,0,0,0,0,,198992,212.41,936.8,3138,0
3795,19201,1,0,0,0,0,0,0,0,,198992,212.41,936.8,3138,0
3796,19201,0,0,0,1,0,0,0,0,,198992,212.41,936.8,3138,0
3797,19202,1,0,0,1,1,1,250,1,2,50619,121.83,415.5,2838,1
3798,19204,1,0,0,0,0,1,25,1,1,33588,161.58,207.9,2734,1
3799,19204,1,0,0,0,0,1,140,1,2,33588,161.58,207.9,2734,1
3800,19204,0,0,0,0,0,0,0,0,,33588,161.58,207.9,2734,0
3801,19205,0,0,0,0,1,1,160,1,2,36832,289.87,127.1,2761,1
3802,19205,1,0,0,0,0,1,339,1,1,36832,289.87,127.1,2761,1
3803,19205,1,0,0,0,0,0,30,0,,36832,289.87,127.1,2761,0
3804,19205,1,0,0,0,0,0,0,0,,36832,289.87,127.1,2761,0
3805,19206,1,0,0,0,0,1,199,1,1,28120,280.3,100.3,2842,1
3806,19207,1,0,0,0,0,1,166,1,2,32477,143.73,226,2817,1
3807,19207,1,0,0,0,0,0,39,0,,32477,143.73,226,2817,0
3808,19207,0,0,0,0,0,0,98,0,,32477,143.73,226,2817,0
3809,19207,0,0,0,0,0,0,0,0,,32477,143.73,226,2817,0
3810,19207,0,0,0,0,0,0,0,0,,32477,143.73,226,2817,0
3811,19208,1,0,0,0,0,1,145,1,2,72635,264.07,275.1,2823,1
3812,19208,1,0,0,0,1,0,105,1,0,72635,264.07,275.1,2823,1
3813,19208,1,0,0,0,0,0,41,0,,72635,264.07,275.1,2823,0
3814,19208,0,0,0,0,0,0,0,0,,72635,264.07,275.1,2823,0
3815,19208,0,0,0,0,0,0,0,0,,72635,264.07,275.1,2823,0
3816,19209,1,0,0,0,0,0,86,1,1,46968,602.89,77.9,2720,1
3817,19209,1,0,0,0,0,0,54,1,2,46968,602.89,77.9,2720,1
3818,19210,0,0,0,1,1,0,48,0,,73807,71.94,1026,2968,0
3819,19210,1,0,0,0,0,0,116,0,,73807,71.94,1026,2968,0
3820,19210,0,0,0,0,0,0,0,0,,73807,71.94,1026,2968,0
3821,19210,0,0,0,0,0,0,0,0,,73807,71.94,1026,2968,0
3822,19211,1,0,0,0,1,0,77,0,,70529,201.92,349.3,2701,0
3823,19211,0,0,0,0,0,0,43,0,,70529,201.92,349.3,2701,0
3824,19211,0,0,0,0,1,0,0,0,,70529,201.92,349.3,2701,0
3825,19211,0,0,0,0,0,0,60,0,,70529,201.92,349.3,2701,0
3826,19211,0,0,0,0,1,0,139,0,,70529,201.92,349.3,2701,0
3827,19211,0,0,0,1,1,0,96,0,,70529,201.92,349.3,2701,0
3828,19211,1,0,0,0,0,1,150,0,,70529,201.92,349.3,2701,0
3829,19211,1,0,0,0,1,0,100,0,,70529,201.92,349.3,2701,0
3830,19212,1,0,0,0,0,1,150,0,,27114,170.65,158.9,3095,0
3831,19212,0,0,0,0,0,0,0,0,,27114,170.65,158.9,3095,0
3832,19213,1,0,0,0,1,1,120,1,1,33927,264.01,128.5,2727,1
3833,19213,1,0,0,0,0,0,51,0,,33927,264.01,128.5,2727,0
3834,19214,1,1,0,1,1,1,560,3,0,31322,31.81,984.7,2925,1
3835,19346,1,0,0,0,0,0,100,1,2,17111,75.07,227.9,2595,1
3836,19362,0,0,0,0,0,1,154,1,1,NA,NA,NA,NA,1
3837,19362,1,0,0,1,1,0,40,0,,NA,NA,NA,NA,0
3838,19365,1,0,0,0,0,0,50,0,,14462,302,47.9,2571,0
3839,19365,0,0,0,0,0,0,0,0,,14462,302,47.9,2571,0
3840,19365,1,0,0,0,0,0,61,0,,14462,302,47.9,2571,0
3841,19384,1,0,0,0,0,0,48,0,,17653,9.14,1931.4,3147,0
3842,19430,1,0,0,1,0,1,214,1,1,25471,158.51,160.7,2968,1
3843,20201,1,0,0,0,0,1,50,2,2,381511,834.85,457,2988,1
3844,20201,1,0,0,1,0,0,292,1,1,381511,834.85,457,2988,1
3845,20201,1,0,0,1,0,0,80,1,0,381511,834.85,457,2988,1
3846,20201,1,0,1,1,1,1,664,3,2,381511,834.85,457,2988,1
3847,20201,1,0,0,1,1,1,359,3,2,381511,834.85,457,2988,1
3848,20201,1,0,0,1,1,1,300,2,3,381511,834.85,457,2988,1
3849,20201,0,0,0,0,1,0,80,1,0,381511,834.85,457,2988,1
3850,20201,1,0,0,1,0,1,433,2,2,381511,834.85,457,2988,1
3851,20201,0,0,0,0,0,0,0,0,,381511,834.85,457,2988,0
3852,20201,1,0,0,0,0,0,94,0,,381511,834.85,457,2988,0
3853,20201,0,0,0,0,0,0,32,0,,381511,834.85,457,2988,0
3854,20201,1,0,0,0,0,0,0,0,,381511,834.85,457,2988,0
3855,20201,0,0,0,0,0,0,25,0,,381511,834.85,457,2988,0
3856,20201,1,0,0,0,0,0,0,0,,381511,834.85,457,2988,0
3857,20201,0,0,0,0,0,0,31,0,,381511,834.85,457,2988,0
3858,20201,0,0,0,0,0,0,0,0,,381511,834.85,457,2988,0
3859,20201,0,0,0,1,0,0,43,0,,381511,834.85,457,2988,0
3860,20201,0,0,0,0,0,0,0,0,,381511,834.85,457,2988,0
3861,20201,1,0,0,0,0,0,51,0,,381511,834.85,457,2988,0
3862,20201,1,0,0,0,0,1,65,0,,381511,834.85,457,2988,0
3863,20201,1,0,0,0,0,0,49,0,,381511,834.85,457,2988,0
3864,20201,0,0,0,0,0,0,0,0,,381511,834.85,457,2988,0
3865,20201,0,0,0,0,0,0,24,0,,381511,834.85,457,2988,0
3866,20201,0,0,0,0,1,1,0,0,,381511,834.85,457,2988,0
3867,20201,0,0,0,0,0,0,21,0,,381511,834.85,457,2988,0
3868,20201,1,0,0,0,0,0,223,0,,381511,834.85,457,2988,0
3869,20201,0,0,0,0,0,0,0,0,,381511,834.85,457,2988,0
3870,20202,1,0,0,1,1,1,46,3,1,243037,978.77,248.3,3029,1
3871,20202,1,0,0,1,1,0,177,1,2,243037,978.77,248.3,3029,1
3872,20202,1,0,1,1,1,1,471,3,2,243037,978.77,248.3,3029,1
3873,20202,1,0,0,1,0,0,153,1,2,243037,978.77,248.3,3029,1
3874,20202,1,1,0,1,0,1,660,4,2,243037,978.77,248.3,3029,1
3875,20202,1,0,0,1,1,0,85,1,0,243037,978.77,248.3,3029,1
3876,20202,1,0,0,0,1,0,280,1,1,243037,978.77,248.3,3029,1
3877,20202,1,0,0,0,0,1,57,1,0,243037,978.77,248.3,3029,1
3878,20202,1,0,0,0,0,1,303,1,1,243037,978.77,248.3,3029,1
3879,20202,0,0,0,0,0,0,0,0,,243037,978.77,248.3,3029,0
3880,20202,1,0,0,0,0,0,68,0,,243037,978.77,248.3,3029,0
3881,20202,0,0,0,0,0,0,0,0,,243037,978.77,248.3,3029,0
3882,20202,0,0,0,0,0,1,42,0,,243037,978.77,248.3,3029,0
3883,20202,0,0,0,0,0,0,0,0,,243037,978.77,248.3,3029,0
3884,20202,0,0,0,0,0,0,0,0,,243037,978.77,248.3,3029,0
3885,20202,1,0,0,0,0,0,11,0,,243037,978.77,248.3,3029,0
3886,20203,1,0,0,0,1,1,88,1,2,159597,552,289.1,2694,1
3887,20203,1,0,0,1,1,1,100,1,1,159597,552,289.1,2694,1
3888,20203,1,0,0,0,0,1,151,1,1,159597,552,289.1,2694,1
3889,20203,1,0,0,0,0,0,60,1,0,159597,552,289.1,2694,1
3890,20203,1,0,0,0,0,0,71,1,1,159597,552,289.1,2694,1
3891,20203,1,0,1,1,1,1,420,1,1,159597,552,289.1,2694,1
3892,20203,1,0,0,0,0,0,35,0,,159597,552,289.1,2694,0
3893,20203,1,0,0,0,0,0,36,0,,159597,552,289.1,2694,0
3894,20203,1,0,0,0,1,0,33,0,,159597,552,289.1,2694,0
3895,20203,0,0,0,0,0,0,27,0,,159597,552,289.1,2694,0
3896,20203,0,0,0,0,1,0,0,0,,159597,552,289.1,2694,0
3897,20203,0,0,0,0,0,0,0,0,,159597,552,289.1,2694,0
3898,20203,0,0,0,0,0,0,0,0,,159597,552,289.1,2694,0
3899,20203,1,0,0,0,0,0,33,0,,159597,552,289.1,2694,0
3900,20203,0,0,0,0,0,0,0,0,,159597,552,289.1,2694,0
3901,20204,1,0,0,1,1,0,244,1,1,52841,85.14,620.6,2831,1
3902,20204,1,0,0,0,1,1,60,1,2,52841,85.14,620.6,2831,1
3903,20204,0,0,0,0,0,1,0,0,,52841,85.14,620.6,2831,0
3904,20204,1,0,0,0,0,0,210,0,,52841,85.14,620.6,2831,0
3905,20205,1,0,0,0,1,1,66,1,3,105335,658.73,159.9,2695,1
3906,20205,1,0,1,1,1,1,403,2,2,105335,658.73,159.9,2695,1
3907,20205,1,0,0,1,1,0,212,1,1,105335,658.73,159.9,2695,1
3908,20205,1,0,0,1,1,1,127,1,2,105335,658.73,159.9,2695,1
3909,20205,1,0,0,0,0,0,52,1,1,105335,658.73,159.9,2695,1
3910,20205,0,0,0,0,0,0,11,0,,105335,658.73,159.9,2695,0
3911,20205,1,0,0,0,0,0,11,0,,105335,658.73,159.9,2695,0
3912,20206,1,0,1,1,1,1,425,2,1,51200,109.06,469.5,2901,1
3913,20206,0,0,0,0,0,0,0,0,,51200,109.06,469.5,2901,0
3914,20206,0,0,0,0,1,0,0,0,,51200,109.06,469.5,2901,0
3915,20206,0,0,0,0,0,0,0,0,,51200,109.06,469.5,2901,0
3916,20207,1,0,0,1,1,1,310,1,2,52168,149.84,348.2,2680,1
3917,20207,1,0,0,0,0,0,20,0,,52168,149.84,348.2,2680,0
3918,20208,1,0,0,0,0,0,80,1,0,43997,98.66,445.9,2599,1
3919,20208,1,0,0,1,1,1,320,1,2,43997,98.66,445.9,2599,1
3920,20208,1,0,0,0,0,0,36,0,,43997,98.66,445.9,2599,0
3921,20209,1,0,0,1,1,1,390,1,2,71093,667.81,106.5,2776,1
3922,20209,0,0,0,0,0,0,0,0,,71093,667.81,106.5,2776,0
3923,20209,0,0,0,0,0,0,0,0,,71093,667.81,106.5,2776,0
3924,20209,0,0,0,0,1,0,60,0,,71093,667.81,106.5,2776,0
3925,20210,1,0,0,1,1,1,300,1,1,33693,165.92,203.1,2703,1
3926,20210,0,0,0,0,0,0,0,0,,33693,165.92,203.1,2703,0
3927,20210,0,0,0,0,0,0,50,0,,33693,165.92,203.1,2703,0
3928,20210,0,0,0,0,0,0,0,0,,33693,165.92,203.1,2703,0
3929,20211,1,0,0,1,1,1,513,1,1,45638,112.06,407.3,2582,1
3930,20211,0,0,0,0,0,0,20,0,,45638,112.06,407.3,2582,0
3931,20212,1,0,0,0,0,1,230,1,2,29801,564.99,52.7,2512,1
3932,20213,1,0,0,1,1,1,300,1,2,23545,202.32,116.4,2474,1
3933,20214,1,0,0,1,1,1,317,1,2,56391,266.4,211.7,2701,1
3934,20215,1,0,0,0,1,0,38,1,0,67670,290.13,233.2,2807,1
3935,20215,1,0,0,0,0,0,56,0,,67670,290.13,233.2,2807,0
3936,20215,0,0,0,0,0,0,42,0,,67670,290.13,233.2,2807,0
3937,20215,1,0,0,0,0,0,40,0,,67670,290.13,233.2,2807,0
3938,20215,0,0,0,0,0,0,31,0,,67670,290.13,233.2,2807,0
3939,20217,1,0,0,1,1,1,665,2,2,100552,423.99,237.2,2736,1
3940,20217,1,0,0,0,0,0,54,1,0,100552,423.99,237.2,2736,1
3941,20217,1,0,0,1,0,0,43,1,2,100552,423.99,237.2,2736,1
3942,20217,1,0,0,1,0,1,250,1,2,100552,423.99,237.2,2736,1
3943,20217,0,0,0,0,0,0,0,0,,100552,423.99,237.2,2736,0
3944,20217,1,0,0,0,0,0,48,0,,100552,423.99,237.2,2736,0
3945,20217,1,0,0,0,0,0,53,0,,100552,423.99,237.2,2736,0
3946,20218,1,0,0,0,0,1,143,1,1,62068,119.84,517.9,2646,1
3947,20218,0,0,0,0,1,0,158,1,1,62068,119.84,517.9,2646,1
3948,20218,0,0,0,0,0,0,0,0,,62068,119.84,517.9,2646,0
3949,20218,0,0,0,0,0,0,80,0,,62068,119.84,517.9,2646,0
3950,20219,1,0,0,0,0,0,60,1,0,30696,112.3,273.3,2616,1
3951,20219,0,0,0,0,1,0,0,0,,30696,112.3,273.3,2616,0
3952,20220,0,0,0,0,0,1,200,1,2,96479,331.82,290.8,2738,1
3953,20220,1,0,0,1,1,1,360,1,2,96479,331.82,290.8,2738,1
3954,20220,1,0,0,1,0,0,50,1,0,96479,331.82,290.8,2738,1
3955,20220,0,0,0,1,0,0,0,0,,96479,331.82,290.8,2738,0
3956,20220,0,0,0,1,0,0,18,0,,96479,331.82,290.8,2738,0
3957,20303,1,0,0,0,0,0,50,0,,5180,114.19,45.4,2597,0
3958,20309,1,0,0,0,1,0,62,0,,12069,188.13,64.2,2523,0
3959,20321,1,0,0,0,0,0,79,1,0,19018,156.05,121.9,3368,1
3960,20323,1,0,0,0,0,0,108,0,,14738,58.78,250.7,2645,0
3961,20350,1,0,0,1,0,1,140,1,1,6780,183.95,36.9,2410,1
3962,20361,1,0,0,1,1,0,56,0,,21532,66.9,321.9,2782,0
3963,20361,0,0,0,0,0,0,33,0,,21532,66.9,321.9,2782,0
3964,20361,0,0,0,0,0,0,127,0,,21532,66.9,321.9,2782,0
3965,20362,1,0,0,0,1,0,149,1,1,15338,144.65,106,2588,1
3966,20382,1,0,0,0,0,0,130,1,0,20909,169.02,123.7,2628,1
3967,20382,1,0,0,0,0,0,35,0,,20909,169.02,123.7,2628,0
3968,20383,0,0,0,0,0,0,45,0,,26214,86.12,304.4,2652,0
3969,20383,0,0,0,0,0,0,62,0,,26214,86.12,304.4,2652,0
3970,20385,0,0,0,0,0,0,0,0,,14543,40.9,355.6,2748,0
3971,20402,1,0,0,1,0,0,104,0,,13676,72.9,187.6,2546,0
3972,20403,1,0,0,0,0,0,50,0,,13216,45.26,292,2594,0
3973,20404,1,0,0,0,0,0,93,1,0,5455,123.35,44.2,2489,1
3974,20432,1,0,0,1,1,1,207,1,2,12743,476.06,26.8,2569,1
3975,20449,1,0,0,1,0,1,209,1,2,NA,NA,NA,NA,1
3976,20481,1,0,0,1,1,0,176,2,1,10329,40.18,257.1,2625,1
3977,20541,1,0,0,1,0,0,96,1,0,11072,19.07,580.6,2625,1
3978,20581,1,0,0,0,0,1,100,0,,NA,NA,NA,NA,0
3979,20583,1,0,0,0,0,0,56,1,0,9238,149.27,61.9,2499,1
3980,20590,1,0,0,0,0,1,110,1,1,11865,75.31,157.5,2631,1
3981,21201,1,0,0,0,0,0,0,1,0,413136,202.89,2036.3,3221,1
3982,21201,0,0,0,1,0,0,40,1,0,413136,202.89,2036.3,3221,1
3983,21201,1,0,0,0,0,0,61,1,2,413136,202.89,2036.3,3221,1
3984,21201,1,0,0,1,1,1,559,2,0,413136,202.89,2036.3,3221,1
3985,21201,1,0,0,1,0,1,358,1,2,413136,202.89,2036.3,3221,1
3986,21201,1,0,0,0,1,1,590,2,2,413136,202.89,2036.3,3221,1
3987,21201,1,0,0,0,0,1,55,1,0,413136,202.89,2036.3,3221,1
3988,21201,1,0,1,1,0,0,199,1,2,413136,202.89,2036.3,3221,1
3989,21201,1,0,0,1,0,1,569,3,2,413136,202.89,2036.3,3221,1
3990,21201,1,0,0,0,1,1,296,1,1,413136,202.89,2036.3,3221,1
3991,21201,1,0,0,1,0,0,110,1,0,413136,202.89,2036.3,3221,1
3992,21201,1,0,0,0,1,1,107,1,2,413136,202.89,2036.3,3221,1
3993,21201,0,0,0,0,1,0,98,2,2,413136,202.89,2036.3,3221,1
3994,21201,0,0,0,0,0,0,0,1,0,413136,202.89,2036.3,3221,1
3995,21201,0,0,0,0,0,1,69,1,0,413136,202.89,2036.3,3221,1
3996,21201,0,0,0,0,0,1,260,2,1,413136,202.89,2036.3,3221,1
3997,21201,0,0,0,0,1,0,436,1,2,413136,202.89,2036.3,3221,1
3998,21201,1,0,0,0,0,1,35,0,,413136,202.89,2036.3,3221,0
3999,21201,0,0,0,0,0,0,0,0,,413136,202.89,2036.3,3221,0
4000,21201,1,0,0,0,0,0,0,0,,413136,202.89,2036.3,3221,0
4001,21201,0,0,0,0,0,0,60,0,,413136,202.89,2036.3,3221,0
4002,21201,1,0,0,0,0,0,0,0,,413136,202.89,2036.3,3221,0
4003,21201,1,0,0,0,0,1,45,0,,413136,202.89,2036.3,3221,0
4004,21201,1,0,1,1,0,0,34,0,,413136,202.89,2036.3,3221,0
4005,21201,0,0,0,0,0,0,0,0,,413136,202.89,2036.3,3221,0
4006,21201,1,0,0,0,0,0,55,0,,413136,202.89,2036.3,3221,0
4007,21201,1,0,0,1,0,0,0,0,,413136,202.89,2036.3,3221,0
4008,21201,0,0,0,0,0,0,30,0,,413136,202.89,2036.3,3221,0
4009,21201,1,0,0,1,0,0,0,0,,413136,202.89,2036.3,3221,0
4010,21201,0,0,0,1,0,0,26,0,,413136,202.89,2036.3,3221,0
4011,21201,0,0,0,0,0,0,33,0,,413136,202.89,2036.3,3221,0
4012,21201,1,0,0,1,0,0,88,0,,413136,202.89,2036.3,3221,0
4013,21201,1,0,0,1,0,0,0,0,,413136,202.89,2036.3,3221,0
4014,21202,0,0,0,0,0,1,181,1,2,161160,206.52,780.4,3040,1
4015,21202,1,0,0,0,0,0,50,1,1,161160,206.52,780.4,3040,1
4016,21202,0,0,0,0,1,1,842,3,2,161160,206.52,780.4,3040,1
4017,21202,1,0,0,0,1,0,41,0,,161160,206.52,780.4,3040,0
4018,21202,0,0,0,0,0,0,0,0,,161160,206.52,780.4,3040,0
4019,21202,1,0,0,0,0,0,0,0,,161160,206.52,780.4,3040,0
4020,21202,0,0,0,0,0,0,33,0,,161160,206.52,780.4,3040,0
4021,21202,1,0,0,0,0,0,0,0,,161160,206.52,780.4,3040,0
4022,21203,1,0,0,1,0,1,307,1,2,92747,2177.67,42.6,2633,1
4023,21203,1,0,0,0,0,0,0,0,,92747,2177.67,42.6,2633,0
4024,21203,0,0,0,0,0,1,500,0,,92747,2177.67,42.6,2633,0
4025,21203,0,0,0,0,0,0,0,0,,92747,2177.67,42.6,2633,0
4026,21204,1,0,0,1,1,0,185,1,1,112595,91.24,1234.1,3051,1
4027,21204,0,0,0,0,1,1,542,2,3,112595,91.24,1234.1,3051,1
4028,21204,1,0,0,0,0,0,0,0,,112595,91.24,1234.1,3051,0
4029,21204,1,0,0,1,1,0,23,0,,112595,91.24,1234.1,3051,0
4030,21205,1,0,0,1,1,1,377,1,2,91418,472.84,193.3,2792,1
4031,21205,0,0,0,0,0,0,100,0,,91418,472.84,193.3,2792,0
4032,21206,1,0,0,1,1,0,0,1,0,80910,676.38,119.6,2735,1
4033,21206,1,0,0,1,1,1,360,2,2,80910,676.38,119.6,2735,1
4034,21206,1,0,0,0,0,1,149,1,2,80910,676.38,119.6,2735,1
4035,21207,1,0,0,1,0,1,122,1,0,22629,117.05,193.3,2710,1
4036,21208,1,0,0,0,1,1,270,1,2,40387,175,230.8,2720,1
4037,21208,0,0,0,0,0,0,0,0,,40387,175,230.8,2720,0
4038,21208,1,0,0,0,0,0,0,0,,40387,175,230.8,2720,0
4039,21209,0,0,0,0,1,1,271,2,0,67197,53.64,1252.7,2917,1
4040,21209,0,0,0,0,1,0,39,1,0,67197,53.64,1252.7,2917,1
4041,21210,1,0,0,0,0,0,148,1,1,53718,504.19,106.5,2678,1
4042,21210,1,0,0,0,0,0,34,0,,53718,504.19,106.5,2678,0
4043,21211,1,0,0,0,0,1,30,1,1,54729,74.81,731.6,2837,1
4044,21211,0,0,0,0,1,1,452,1,1,54729,74.81,731.6,2837,1
4045,21211,1,0,0,0,0,0,0,0,,54729,74.81,731.6,2837,0
4046,21212,1,0,0,1,1,1,350,2,0,60475,116.01,521.3,2618,1
4047,21212,1,0,0,1,0,0,0,0,,60475,116.01,521.3,2618,0
4048,21212,1,0,0,1,0,0,0,0,,60475,116.01,521.3,2618,0
4049,21213,0,0,0,0,1,1,332,2,2,145604,87.77,1658.9,3047,1
4050,21213,0,0,0,1,0,0,78,1,0,145604,87.77,1658.9,3047,1
4051,21213,1,0,0,0,0,0,0,0,,145604,87.77,1658.9,3047,0
4052,21213,1,0,0,1,0,0,0,0,,145604,87.77,1658.9,3047,0
4053,21214,1,0,0,0,1,1,250,2,2,97436,87.6,1112.3,3005,1
4054,21214,1,0,0,0,0,1,188,1,2,97436,87.6,1112.3,3005,1
4055,21214,1,0,0,0,0,1,86,3,1,97436,87.6,1112.3,3005,1
4056,21214,1,0,0,0,0,0,29,0,,97436,87.6,1112.3,3005,0
4057,21215,1,0,0,1,1,1,256,2,1,29629,222.04,133.4,2730,1
4058,21216,1,0,0,0,0,0,30,0,,51950,28.19,1842.9,3059,0
4059,21217,1,0,0,0,0,1,99,1,1,26732,792.31,33.7,2552,1
4060,21217,0,0,0,0,0,0,0,0,,26732,792.31,33.7,2552,0
4061,21217,0,0,0,1,0,0,35,0,,26732,792.31,33.7,2552,0
4062,21219,0,0,0,0,0,1,100,1,1,44491,1030.79,43.2,2607,1
4063,21219,1,0,0,0,0,1,103,1,1,44491,1030.79,43.2,2607,1
4064,21219,0,0,0,0,0,0,60,1,0,44491,1030.79,43.2,2607,1
4065,21219,1,0,0,0,0,0,0,0,,44491,1030.79,43.2,2607,0
4066,21219,1,0,0,1,0,0,52,0,,44491,1030.79,43.2,2607,0
4067,21220,1,0,0,1,0,0,67,2,1,36314,851.06,42.7,2508,1
4068,21220,0,0,0,0,0,1,325,1,2,36314,851.06,42.7,2508,1
4069,21220,0,0,0,0,0,0,0,0,,36314,851.06,42.7,2508,0
4070,21221,1,0,0,0,,0,100,1,1,37941,112.31,337.8,2748,1
4071,21221,1,0,0,0,0,0,0,0,,37941,112.31,337.8,2748,0
4072,21303,1,0,0,0,1,1,436,1,2,22809,10.36,2201.6,2995,1
4073,21303,1,0,0,1,0,0,0,0,,22809,10.36,2201.6,2995,0
4074,21341,1,0,0,0,0,1,250,1,2,31332,72.14,434.3,2759,1
4075,21361,0,0,0,0,1,1,151,1,2,28505,57.14,498.9,2762,1
4076,21361,1,0,0,0,1,0,0,0,,28505,57.14,498.9,2762,0
4077,21362,1,0,0,1,0,1,124,2,1,8096,49.29,164.3,2729,1
4078,21362,1,0,0,0,1,0,0,0,,8096,49.29,164.3,2729,0
4079,21401,0,0,0,0,0,1,229,1,2,23784,803.68,29.6,2732,1
4080,21404,1,0,0,1,0,0,51,0,,24980,38.79,644,2798,0
4081,21505,1,0,0,1,0,0,0,0,,12045,128.81,93.5,2670,0
4082,21506,1,0,0,0,0,1,59,1,1,9530,237.89,40.1,2489,1
4083,21521,0,0,0,0,0,0,24,0,,18824,56.61,332.5,2669,0
4084,22101,0,0,0,0,0,0,52,1,0,255375,1073.42,237.9,3168,1
4085,22101,1,0,0,1,1,1,517,3,1,255375,1073.42,237.9,3168,1
4086,22101,1,0,1,1,1,1,620,2,1,255375,1073.42,237.9,3168,1
4087,22101,1,0,0,1,0,1,213,1,1,255375,1073.42,237.9,3168,1
4088,22101,1,0,1,1,1,1,555,1,2,255375,1073.42,237.9,3168,1
4089,22101,0,0,1,1,0,1,243,1,2,255375,1073.42,237.9,3168,1
4090,22101,0,0,0,1,1,1,410,1,2,255375,1073.42,237.9,3168,1
4091,22101,0,0,0,1,0,0,0,0,,255375,1073.42,237.9,3168,0
4092,22101,0,0,0,0,0,0,0,0,,255375,1073.42,237.9,3168,0
4093,22101,0,0,0,0,1,1,0,0,,255375,1073.42,237.9,3168,0
4094,22101,0,0,0,0,1,0,0,0,,255375,1073.42,237.9,3168,0
